company_id,user_id,timestamp_utc,ip_address,device_id,os,browser,login_success,asn,ip_reputation,ip_vpn_tor,num_distinct_devices_last30d,failed_attempts_last_10m,hours_since_prev_login,distance_from_prev_login_km,speed_kmh,dist_from_user_login,prediction,risk_score,reasons
instabook,user0050,2025-08-02 19:29:00,117.223.181.203,f758340f-8201-4d89-9171-ae33ff4735d4,Linux,Safari,0,AS13335,1,0,6,1,39.98,15.509,0.39,27.349,1,70,Multiple devices detected; Suspicious IP / VPN detected; Sudden OS/Browser change during failed attempts
facegram,user0094,2025-08-26 20:08:00,49.59.102.58,2351682c-9c22-49c9-beb2-ba0945974b87,Android,Chrome,0,AS3356,0,0,2,2,35.12,37.68,1.07,13.301,0,25,Sudden OS/Browser change during failed attempts
instabook,user0077,2025-08-17 01:37:00,49.46.0.193,b5d90c93-0d47-46bf-9fde-03a34803846f,Linux,Safari,0,AS55836,1,0,2,1,8.0,36.359,4.49,1.87,0,55,Suspicious IP / VPN detected; Unusual login time; Sudden OS/Browser change during failed attempts
facegram,user0498,2025-08-27 01:34:00,117.204.124.136,dc86299f-0f65-45ff-b7b6-a65be7e0c40f,Android,Firefox,0,AS9498,2,0,5,3,2.76,8.097,2.83,3.637,0,55,Suspicious IP / VPN detected; Unusual login time; Sudden OS/Browser change during failed attempts
facegram,user0077,2025-08-11 04:53:00,49.54.166.180,3b047967-106e-4c3f-b1e0-6653af6d80c9,Windows 11,Chrome,1,AS13335,0,0,3,0,21.01,30.908,1.46,14.45,0,5,Unusual login time
facegram,user0311,2025-08-02 23:19:00,117.202.172.239,a18f915b-6309-49de-b24a-3177d8425e5e,Windows 10,Safari,1,AS55836,1,0,5,0,43.98,43.674,0.99,34.519,0,30,Suspicious IP / VPN detected; Unusual login time
instabook,user0336,2025-08-08 02:55:00,106.210.64.37,05464a94-a992-4646-9cd7-3d23ff00a233,Windows 10,Chrome,0,AS3356,2,0,1,2,41.7,9.003,0.22,21.083,0,55,Suspicious IP / VPN detected; Unusual login time; Sudden OS/Browser change during failed attempts
facegram,user0114,2025-08-01 14:48:00,182.79.118.156,2665b102-8df3-4358-8834-12b6bcefff38,macOS,Edge,0,AS174,1,0,2,1,15.89,14.959,0.94,14.499,0,25,Suspicious IP / VPN detected
facegram,user0025,2025-08-27 05:49:00,49.61.97.13,6550adc5-3935-473c-8d36-57a705cded8b,Windows 11,Firefox,0,AS55836,0,0,3,1,32.55,24.394,0.75,9.563,0,30,Unusual login time; Sudden OS/Browser change during failed attempts
facegram,user0284,2025-08-16 02:24:00,106.237.45.98,e8f0317c-4262-4e9c-90ff-a311bd6eba9b,Linux,Firefox,0,AS174,0,0,3,0,47.1,37.394,0.79,20.659,0,5,Unusual login time
facegram,user0267,2025-08-27 01:47:00,115.102.38.8,7800ee33-f036-4d6e-86ca-92d8c81f6290,Windows 10,Chrome,0,AS9498,2,0,1,2,2.35,3.856,1.57,10.611,0,55,Suspicious IP / VPN detected; Unusual login time; Sudden OS/Browser change during failed attempts
instabook,user0184,2025-08-07 10:35:00,115.111.205.76,0ba15bda-e3d7-44b0-bf68-ee982ecbc21b,Linux,Firefox,0,AS9498,0,0,5,2,19.39,49.426,2.54,41.994,0,25,Sudden OS/Browser change during failed attempts
instabook,user0183,2025-08-29 01:05:00,115.113.168.144,d8fe73b3-87c4-4155-8c23-edf23abe8e0b,macOS,Firefox,0,AS13335,2,0,3,1,26.26,0.311,0.01,46.383,0,30,Suspicious IP / VPN detected; Unusual login time
facegram,user0344,2025-08-21 06:44:00,106.215.172.1,b1935b59-8e2e-4f16-876d-678239bb8fb0,Windows 11,Chrome,1,AS3356,2,0,5,0,8.44,14.395,1.69,7.42,0,25,Suspicious IP / VPN detected
instabook,user0385,2025-08-26 17:29:00,117.234.31.174,98716e90-846e-46aa-acf7-c920f6c4d835,Android,Chrome,0,AS13335,2,0,1,1,42.89,40.776,0.95,10.532,0,50,Suspicious IP / VPN detected; Sudden OS/Browser change during failed attempts
facegram,user0043,2025-08-23 08:45:00,115.111.16.158,733290b5-5964-4b35-ae12-c2639a2ec17d,Linux,Edge,0,AS174,1,0,2,2,41.13,42.911,1.04,26.735,0,50,Suspicious IP / VPN detected; Sudden OS/Browser change during failed attempts
facegram,user0185,2025-08-10 23:31:00,182.68.161.89,325a6c34-11a0-48a0-9f0d-22f870cf07a8,Android,Safari,0,AS55836,0,0,2,3,31.3,10.702,0.34,17.868,0,30,Unusual login time; Sudden OS/Browser change during failed attempts
facegram,user0358,2025-08-24 13:44:00,106.215.145.177,78178f74-286b-42cf-a6c8-402e5c007fd9,macOS,Edge,0,AS174,0,0,5,1,13.62,48.963,3.57,14.054,0,25,Sudden OS/Browser change during failed attempts
facegram,user0222,2025-08-29 10:47:00,182.77.254.86,4127d1ae-90a7-403a-897c-061940182464,Android,Safari,0,AS3356,2,0,7,9,47.38,2119.741,44.64,2820.076,1,90,Multiple devices detected; Suspicious IP / VPN detected; Multiple failed login attempts; Sudden OS/Browser change during failed attempts
facegram,user0065,2025-08-29 04:28:00,182.74.129.167,82b8eb23-0ef6-4ded-a92c-1ce1e651ea07,Windows 11,Chrome,0,AS9498,0,0,2,3,42.42,48.304,1.14,20.978,0,30,Unusual login time; Sudden OS/Browser change during failed attempts
facegram,user0207,2025-08-15 07:07:00,182.67.44.166,2b7d74ed-0051-4fb2-9019-6b508659b693,Linux,Safari,0,AS174,0,0,6,1,40.01,42.625,1.06,42.572,0,45,Multiple devices detected; Sudden OS/Browser change during failed attempts
facegram,user0384,2025-08-12 11:08:00,115.107.236.61,eb6e9fd3-f556-4650-8667-f359d6c2ec52,Windows 11,Firefox,0,AS3356,2,0,2,3,11.3,30.152,2.64,27.506,0,50,Suspicious IP / VPN detected; Sudden OS/Browser change during failed attempts
instabook,user0380,2025-08-13 00:26:00,115.107.170.208,8cd4aff2-bc04-48dc-8c5a-3b32b08946fb,macOS,Chrome,0,AS174,2,0,6,1,29.9,10.712,0.36,39.748,1,75,Multiple devices detected; Suspicious IP / VPN detected; Unusual login time; Sudden OS/Browser change during failed attempts
instabook,user0074,2025-08-21 16:42:00,106.193.203.119,dc519e22-1555-4d19-9590-b00d4feac295,iOS,Chrome,1,AS3356,1,0,2,0,15.74,41.157,2.6,2.221,0,25,Suspicious IP / VPN detected
facegram,user0189,2025-08-25 23:19:00,115.96.72.146,f91ba04d-931b-4d8b-8c66-192075468048,Android,Chrome,0,AS3356,2,0,1,3,8.9,29.72,3.3,43.269,0,55,Suspicious IP / VPN detected; Unusual login time; Sudden OS/Browser change during failed attempts
facegram,user0183,2025-08-20 07:50:00,182.65.42.77,4a8ea541-0e9c-4594-9562-749c888850fb,Android,Chrome,1,AS3356,2,0,2,0,41.61,32.488,0.78,18.644,0,25,Suspicious IP / VPN detected
facegram,user0197,2025-08-17 20:56:00,106.240.160.247,ed610709-ce8d-490a-bba1-478ba7241b0e,Android,Edge,0,AS174,0,0,5,2,29.44,48.268,1.63,8.36,0,25,Sudden OS/Browser change during failed attempts
facegram,user0035,2025-08-10 02:42:00,115.115.233.226,2f7b1f75-1f6b-4666-9f59-4190a4b63941,Android,Edge,0,AS3356,1,0,4,1,10.62,4.873,0.45,33.736,0,55,Suspicious IP / VPN detected; Unusual login time; Sudden OS/Browser change during failed attempts
instabook,user0060,2025-08-29 10:02:00,115.110.234.213,3f204b23-be88-49ff-8152-cd89f212a2b5,Linux,Safari,1,AS3356,1,0,1,0,32.69,27.381,0.84,7.799,0,25,Suspicious IP / VPN detected
instabook,user0055,2025-08-13 13:50:00,117.247.216.238,6ea647dd-f6db-4910-b0e2-f27dfa9fe19d,Windows 10,Firefox,0,AS13335,2,0,5,3,29.13,32.115,1.1,35.853,0,50,Suspicious IP / VPN detected; Sudden OS/Browser change during failed attempts
facegram,user0113,2025-08-15 03:03:00,115.127.122.31,2d48529a-c17c-411d-b2f8-5121f0a6e68e,iOS,Firefox,0,AS174,0,0,6,3,25.02,8.651,0.34,24.661,0,25,Multiple devices detected; Unusual login time
facegram,user0271,2025-08-12 18:42:00,182.65.254.48,5bd56279-9a11-42d8-b6ad-970f0e7bd816,macOS,Safari,0,AS13335,0,0,3,1,15.06,18.527,1.22,30.553,0,0,Normal: baseline behaviour (risk 0)
instabook,user0394,2025-08-26 01:17:00,182.71.211.204,798415c5-801a-4b7b-91de-668bc94ae728,Windows 10,Safari,0,AS13335,0,0,5,1,12.2,46.552,3.78,49.001,0,30,Unusual login time; Sudden OS/Browser change during failed attempts
instabook,user0176,2025-08-17 04:43:00,106.211.105.234,ce70584a-986b-4642-89f1-ed772c0b7292,Windows 10,Edge,0,AS55836,2,0,4,3,12.49,11.214,0.89,10.134,0,55,Suspicious IP / VPN detected; Unusual login time; Sudden OS/Browser change during failed attempts
facegram,user0206,2025-08-14 05:13:00,106.231.100.200,ffbebf44-b2c7-4910-887f-58c592918f55,iOS,Safari,0,AS55836,1,0,4,3,47.23,15.803,0.33,35.063,0,55,Suspicious IP / VPN detected; Unusual login time; Sudden OS/Browser change during failed attempts
facegram,user0386,2025-08-28 16:46:00,106.203.212.214,b687f9a5-0a60-40b5-b050-fe4ff8f6f3c7,Android,Safari,0,AS13335,1,0,3,1,17.42,47.211,2.69,36.885,0,50,Suspicious IP / VPN detected; Sudden OS/Browser change during failed attempts
facegram,user0440,2025-08-20 09:31:00,182.70.191.68,e6ca779e-346b-4301-8ca5-ca02fb9445cc,Windows 11,Firefox,0,AS174,1,0,1,3,20.03,6.43,0.32,5.053,0,50,Suspicious IP / VPN detected; Sudden OS/Browser change during failed attempts
instabook,user0357,2025-08-22 20:36:00,106.231.161.161,430aef06-80eb-4075-bd44-61e31c1b3374,Windows 11,Safari,0,AS13335,1,0,3,1,2.17,13.419,5.91,13.286,0,50,Suspicious IP / VPN detected; Sudden OS/Browser change during failed attempts
instabook,user0484,2025-08-07 07:14:00,117.232.143.160,b2c9d0ea-a082-47e2-8e95-f59924ab6dd7,macOS,Chrome,0,AS3356,0,0,6,1,37.04,15.776,0.42,27.827,0,45,Multiple devices detected; Sudden OS/Browser change during failed attempts
instabook,user0344,2025-08-30 07:07:00,182.71.165.62,fac2acde-93e6-4034-beac-33e4e53b133d,Windows 11,Firefox,0,AS3356,2,0,6,2,17.6,48.916,2.76,34.069,1,70,Multiple devices detected; Suspicious IP / VPN detected; Sudden OS/Browser change during failed attempts
instabook,user0171,2025-08-17 21:08:00,106.255.224.10,72517b1a-ea68-4cfd-853b-f3d7dab1fd06,iOS,Chrome,0,AS174,0,0,3,3,46.76,5.069,0.11,46.725,0,25,Sudden OS/Browser change during failed attempts
facegram,user0155,2025-08-26 06:29:00,115.102.218.239,e799f689-3e01-4920-941f-2bc47e4ff9ad,Linux,Chrome,0,AS3356,1,0,6,0,10.6,38.882,3.63,35.484,0,45,Multiple devices detected; Suspicious IP / VPN detected
instabook,user0161,2025-08-05 13:11:00,106.216.53.126,b4b9e23f-786e-4c4f-a14b-37ab8e026b57,Windows 10,Chrome,1,AS55836,0,0,6,0,13.69,35.218,2.55,41.031,0,20,Multiple devices detected
instabook,user0396,2025-08-07 23:50:00,49.55.146.173,6a83939d-5c76-4422-8096-a9fc32f6a8fc,Linux,Firefox,0,AS9498,0,0,4,3,18.31,44.019,2.39,41.315,0,5,Unusual login time
instabook,user0326,2025-08-17 08:25:00,106.206.230.195,c63aef4c-3850-4f01-b686-ddf72005dcc8,Android,Firefox,0,AS3356,1,0,6,3,13.81,20.953,1.51,49.558,1,70,Multiple devices detected; Suspicious IP / VPN detected; Sudden OS/Browser change during failed attempts
facegram,user0150,2025-08-12 02:59:00,49.60.153.56,7afb9950-cb79-492b-9c43-71e2fd7128e2,Windows 11,Safari,1,AS9498,0,0,1,0,42.75,28.258,0.66,3.875,0,5,Unusual login time
facegram,user0160,2025-08-05 16:50:00,115.108.157.223,dbdf240b-c78b-42e5-9494-a34cdd41f063,Windows 11,Safari,0,AS3356,1,0,1,1,20.68,2.155,0.1,8.635,0,50,Suspicious IP / VPN detected; Sudden OS/Browser change during failed attempts
instabook,user0156,2025-08-24 08:33:00,182.74.86.124,f3a2a025-6f2d-42f7-a7cb-33dba600a74a,iOS,Edge,1,AS55836,2,0,6,0,29.31,0.794,0.03,26.545,0,45,Multiple devices detected; Suspicious IP / VPN detected
facegram,user0033,2025-08-21 21:00:00,182.76.121.133,a05bcdbc-3a1e-4249-949e-6790c2fa5dce,iOS,Edge,1,AS9498,2,0,1,0,6.23,20.859,3.3,44.178,0,25,Suspicious IP / VPN detected
instabook,user0133,2025-08-16 11:20:00,182.77.202.146,48c8ce78-2ab7-4e09-a33a-8f9d671df785,iOS,Firefox,0,AS9498,2,0,1,3,32.07,43.772,1.36,38.482,0,50,Suspicious IP / VPN detected; Sudden OS/Browser change during failed attempts
facegram,user0390,2025-08-13 09:28:00,182.73.254.19,511e740a-8c95-4a8d-b1fd-bd55b88d46c4,Windows 10,Safari,0,AS55836,0,0,3,3,2.43,16.44,6.5,45.208,0,25,Sudden OS/Browser change during failed attempts
instabook,user0099,2025-08-22 08:53:00,182.74.57.84,fcbda219-1b8f-44e2-85d1-e8835003696a,Linux,Safari,0,AS13335,0,0,1,2,40.41,5.205,0.13,14.11,0,25,Sudden OS/Browser change during failed attempts
instabook,user0006,2025-08-19 21:59:00,182.71.8.5,bd888c69-8a52-4179-8ef7-75e24ed1d073,Windows 10,Firefox,0,AS3356,2,0,2,3,44.29,36.078,0.81,41.812,0,50,Suspicious IP / VPN detected; Sudden OS/Browser change during failed attempts
facegram,user0325,2025-08-29 16:27:00,106.211.154.137,246e3f02-ec26-4fd5-be90-de2dfb604ff7,Android,Firefox,0,AS3356,2,0,6,2,10.73,4.164,0.38,18.38,1,70,Multiple devices detected; Suspicious IP / VPN detected; Sudden OS/Browser change during failed attempts
facegram,user0064,2025-08-06 04:36:00,106.249.83.216,13d6b0d6-b373-490f-8010-db0446cd128b,Linux,Chrome,0,AS3356,2,0,6,2,16.61,23.035,1.38,6.597,1,75,Multiple devices detected; Suspicious IP / VPN detected; Unusual login time; Sudden OS/Browser change during failed attempts
facegram,user0033,2025-08-05 23:57:00,182.79.141.180,5baf61a2-1828-4f1c-be05-cc09c0f4642d,macOS,Edge,0,AS55836,1,0,4,3,21.51,9.432,0.44,6.312,0,55,Suspicious IP / VPN detected; Unusual login time; Sudden OS/Browser change during failed attempts
facegram,user0287,2025-08-04 04:33:00,182.64.239.71,0c89548c-e1f9-4fea-9d58-f1f803a4c24a,Linux,Safari,1,AS55836,2,0,1,0,1.18,3.054,2.39,45.597,0,30,Suspicious IP / VPN detected; Unusual login time
instabook,user0298,2025-08-30 15:46:00,49.50.234.76,4826112d-b232-4229-98e5-fc1e592715ec,Linux,Edge,0,AS3356,1,0,3,3,14.29,20.471,1.42,21.264,0,50,Suspicious IP / VPN detected; Sudden OS/Browser change during failed attempts
facegram,user0461,2025-08-14 12:37:00,117.252.12.235,b5fd8e86-d1f8-451c-9c8a-5853fb9dfa19,Windows 11,Safari,0,AS55836,0,0,2,1,10.77,25.85,2.38,42.672,0,25,Sudden OS/Browser change during failed attempts
instabook,user0179,2025-08-06 19:46:00,106.199.151.121,17a473f7-6ac6-4d45-bdb3-62a82e79b6e2,macOS,Chrome,0,AS3356,0,0,5,0,13.96,24.416,1.74,26.499,0,0,Normal: baseline behaviour (risk 0)
facegram,user0234,2025-08-25 01:27:00,106.205.92.48,be434c69-daf4-49b5-af7e-c9c27a0d92d9,Windows 10,Firefox,0,AS174,2,0,6,1,34.31,42.754,1.24,2.723,1,75,Multiple devices detected; Suspicious IP / VPN detected; Unusual login time; Sudden OS/Browser change during failed attempts
instabook,user0220,2025-08-15 23:39:00,49.57.29.176,3bcdb1eb-3933-4c58-a37d-5e513b98e9b1,Windows 10,Safari,0,AS174,2,0,5,2,12.52,47.702,3.78,10.812,0,55,Suspicious IP / VPN detected; Unusual login time; Sudden OS/Browser change during failed attempts
facegram,user0354,2025-08-02 20:12:00,49.32.133.101,8343d71f-f7fd-478d-9c5f-dbd0861e0ebc,Windows 11,Safari,0,AS174,1,0,2,2,6.75,7.148,1.04,24.147,0,25,Suspicious IP / VPN detected
facegram,user0201,2025-08-26 21:14:00,182.69.7.242,26c4bdf6-7d41-4591-931f-e14a76576e9a,Windows 11,Edge,0,AS9498,1,0,2,1,25.51,34.269,1.34,26.681,0,50,Suspicious IP / VPN detected; Sudden OS/Browser change during failed attempts
instabook,user0401,2025-08-29 09:24:00,182.74.13.178,05f3ee28-4ad5-42a6-9cb3-62c0c72512d6,Windows 10,Safari,0,AS55836,2,0,4,3,46.69,42.768,0.91,41.059,0,50,Suspicious IP / VPN detected; Sudden OS/Browser change during failed attempts
instabook,user0299,2025-08-29 01:59:00,106.199.131.110,a4b54143-d494-4d3e-9ca8-f9f85670c824,Windows 11,Chrome,0,AS13335,2,0,3,3,2.26,10.102,4.28,18.677,0,55,Suspicious IP / VPN detected; Unusual login time; Sudden OS/Browser change during failed attempts
instabook,user0217,2025-08-04 18:18:00,182.70.25.221,65d19260-2ac2-4c51-aabd-0b88694b73e7,Android,Safari,0,AS13335,0,0,2,1,11.97,28.802,2.39,49.46,0,0,Normal: baseline behaviour (risk 0)
instabook,user0057,2025-08-27 15:55:00,106.208.89.9,ef000b67-bb26-4c37-91a1-bc6e292830ce,Windows 11,Safari,1,AS174,2,0,6,0,28.86,11.882,0.41,35.271,0,45,Multiple devices detected; Suspicious IP / VPN detected
instabook,user0079,2025-08-29 04:22:00,117.250.85.81,1d3c23b1-f425-4bff-a228-3c61d47b754e,Windows 10,Safari,1,AS13335,1,0,6,0,31.67,13.209,0.42,6.96,0,50,Multiple devices detected; Suspicious IP / VPN detected; Unusual login time
facegram,user0023,2025-08-16 23:15:00,49.47.85.193,d5a28590-76bf-4333-808c-6800b3e5a7b8,Windows 11,Safari,0,AS13335,2,0,1,3,35.5,9.138,0.26,40.079,0,55,Suspicious IP / VPN detected; Unusual login time; Sudden OS/Browser change during failed attempts
instabook,user0271,2025-08-17 23:07:00,49.49.155.193,66bfee1a-3328-411d-a4d4-a192bb7188cd,macOS,Firefox,0,AS9498,0,0,4,1,2.04,49.914,23.32,8.052,0,30,Unusual login time; Sudden OS/Browser change during failed attempts
facegram,user0115,2025-08-25 01:14:00,49.34.3.2,acb53c65-9fc1-419f-a4e7-1e8458699a3b,Linux,Firefox,0,AS174,1,0,3,1,36.95,23.509,0.63,31.385,0,55,Suspicious IP / VPN detected; Unusual login time; Sudden OS/Browser change during failed attempts
instabook,user0056,2025-08-21 03:08:00,49.44.116.246,7a7fab99-5434-4556-aded-b81f590d2068,Windows 11,Safari,1,AS174,2,0,6,0,27.47,45.478,1.65,44.507,0,50,Multiple devices detected; Suspicious IP / VPN detected; Unusual login time
facegram,user0300,2025-08-19 07:08:00,117.255.115.31,cfb1b8d8-68e6-47e6-aa5e-6a00a44b6fa1,macOS,Chrome,0,AS3356,0,0,4,2,5.89,32.152,5.37,37.299,0,25,Sudden OS/Browser change during failed attempts
facegram,user0078,2025-08-04 05:57:00,106.192.37.231,2b38a9d5-935e-4baa-8fcf-ecd9090b0ff5,Android,Chrome,0,AS9498,1,0,2,1,35.04,11.213,0.32,12.935,0,55,Suspicious IP / VPN detected; Unusual login time; Sudden OS/Browser change during failed attempts
facegram,user0010,2025-08-11 15:37:00,106.231.201.221,70da7db6-95d4-4afb-a101-6760f7b67df8,Windows 10,Safari,0,AS174,1,0,6,2,42.79,20.51,0.48,31.89,1,70,Multiple devices detected; Suspicious IP / VPN detected; Sudden OS/Browser change during failed attempts
instabook,user0330,2025-08-23 16:14:00,115.100.252.163,0143059e-57e1-4a39-bee2-e6b9831f8799,Linux,Edge,0,AS174,0,0,1,2,45.95,18.553,0.4,0.977,0,25,Sudden OS/Browser change during failed attempts
instabook,user0042,2025-08-15 16:34:00,115.114.69.241,9c4023e4-c5d8-4a5d-85a1-5a28a044e26b,Linux,Chrome,0,AS13335,2,0,6,2,42.26,10.585,0.25,19.156,1,70,Multiple devices detected; Suspicious IP / VPN detected; Sudden OS/Browser change during failed attempts
facegram,user0161,2025-08-25 07:16:00,115.107.8.137,9248ad4a-36bc-49a7-a2a0-9b2bdec3b671,Android,Chrome,1,AS13335,2,0,6,0,41.55,34.555,0.83,36.61,0,45,Multiple devices detected; Suspicious IP / VPN detected
instabook,user0330,2025-08-12 20:53:00,115.118.81.31,e8a66cac-bd7c-400d-b42d-40d24781fd42,iOS,Safari,0,AS174,2,0,6,2,17.52,17.855,1.01,47.376,1,70,Multiple devices detected; Suspicious IP / VPN detected; Sudden OS/Browser change during failed attempts
facegram,user0285,2025-08-03 08:31:00,115.112.211.61,9017786e-635c-40d7-8c93-5ad86cfa12d2,Windows 10,Edge,1,AS13335,2,0,1,0,36.7,43.952,1.19,30.771,0,25,Suspicious IP / VPN detected
facegram,user0346,2025-08-09 00:29:00,106.237.103.215,1ae43784-ca57-4409-84dc-33f84caae4a8,Windows 11,Firefox,0,AS174,2,0,1,1,16.28,41.722,2.55,35.412,0,55,Suspicious IP / VPN detected; Unusual login time; Sudden OS/Browser change during failed attempts
instabook,user0393,2025-08-07 12:59:00,115.116.229.198,88bc5b26-0176-43a2-a56d-938e6550664c,Linux,Safari,0,AS174,2,0,1,3,12.12,47.504,3.89,21.513,0,50,Suspicious IP / VPN detected; Sudden OS/Browser change during failed attempts
facegram,user0427,2025-08-21 07:59:00,115.115.112.109,2c1a68ec-831e-40e4-83f1-5aa2270341ab,Android,Firefox,0,AS55836,2,0,2,2,20.96,3.574,0.17,18.512,0,50,Suspicious IP / VPN detected; Sudden OS/Browser change during failed attempts
facegram,user0092,2025-08-08 11:54:00,117.208.166.50,e175d8d9-e53a-475e-84f5-4da3e6c11b74,iOS,Safari,0,AS3356,0,0,3,3,43.76,20.163,0.46,15.834,0,25,Sudden OS/Browser change during failed attempts
facegram,user0352,2025-08-01 16:17:00,49.43.136.225,280ced9c-24be-464d-8330-a4d12b21ed5e,Windows 11,Chrome,0,AS3356,2,0,5,2,30.5,22.103,0.72,5.466,0,25,Suspicious IP / VPN detected
instabook,user0446,2025-08-07 15:14:00,117.255.207.225,6f6b7be6-4680-49e4-9f8c-af182239e135,macOS,Edge,0,AS9498,0,0,3,2,20.48,42.98,2.09,19.853,0,25,Sudden OS/Browser change during failed attempts
facegram,user0308,2025-08-13 20:12:00,106.227.107.106,c6124229-1fc9-44d9-954d-e0bd047f1795,macOS,Firefox,0,AS3356,1,0,4,2,25.07,8.44,0.34,22.891,0,50,Suspicious IP / VPN detected; Sudden OS/Browser change during failed attempts
facegram,user0198,2025-08-22 10:45:00,115.116.139.112,c7fafb6a-a4ba-430c-9307-bfe35743dde0,macOS,Edge,0,AS13335,2,0,3,3,42.95,41.024,0.95,16.439,0,50,Suspicious IP / VPN detected; Sudden OS/Browser change during failed attempts
instabook,user0286,2025-08-28 13:33:00,117.237.222.157,12b0eccc-7ddf-4f9c-9e27-f387f92d276d,Linux,Firefox,1,AS55836,2,0,1,0,21.25,5.817,0.27,2.364,0,25,Suspicious IP / VPN detected
instabook,user0143,2025-08-30 06:10:00,49.61.96.40,e00df048-53af-4b89-863b-c249870cece9,macOS,Edge,0,AS9498,2,0,5,3,19.11,20.4,1.06,48.311,0,50,Suspicious IP / VPN detected; Sudden OS/Browser change during failed attempts
facegram,user0155,2025-08-15 21:51:00,182.75.138.51,83c4d388-acd7-42dc-89ef-0a8d9089f918,iOS,Chrome,0,AS55836,1,0,5,1,17.86,25.487,1.42,28.958,0,50,Suspicious IP / VPN detected; Sudden OS/Browser change during failed attempts
facegram,user0428,2025-08-04 01:58:00,106.241.145.113,876e7588-9d74-476f-9228-846b66d94047,Linux,Safari,0,AS55836,2,0,5,1,5.7,36.497,6.29,35.362,0,30,Suspicious IP / VPN detected; Unusual login time
instabook,user0256,2025-08-15 06:15:00,106.226.97.56,9f592cce-f03f-4718-b606-ea9d92cdbe07,iOS,Safari,0,AS13335,2,0,2,1,43.78,35.671,0.81,44.036,0,50,Suspicious IP / VPN detected; Sudden OS/Browser change during failed attempts
facegram,user0098,2025-08-22 22:58:00,49.53.181.125,a9744936-bd73-4ab5-b98a-0d3ecfec57cf,macOS,Firefox,0,AS174,2,0,1,1,26.76,22.128,0.82,40.571,0,50,Suspicious IP / VPN detected; Sudden OS/Browser change during failed attempts
facegram,user0469,2025-08-21 16:49:00,49.51.229.22,e803fcbf-1a25-406a-bbda-ea17a4f53bbc,Windows 11,Safari,1,AS3356,2,0,6,0,37.36,23.564,0.63,6.174,0,45,Multiple devices detected; Suspicious IP / VPN detected
facegram,user0307,2025-08-29 12:19:00,106.194.161.164,a9ad2daf-0d9b-489e-ba43-f5eb66d256d1,Linux,Firefox,0,AS9498,0,0,4,2,46.13,23.188,0.5,24.041,0,25,Sudden OS/Browser change during failed attempts
instabook,user0405,2025-08-05 07:35:00,115.119.242.3,12e9806d-c018-4e78-9749-a47d65a7d1ec,iOS,Edge,1,AS174,0,0,1,0,37.29,6.871,0.18,29.582,0,0,Normal: baseline behaviour (risk 0)
facegram,user0031,2025-08-06 02:54:00,49.39.159.187,133d299f-b207-414d-a511-f5f477d5b4b1,Windows 11,Firefox,0,AS174,1,0,4,1,41.07,31.776,0.77,0.485,0,55,Suspicious IP / VPN detected; Unusual login time; Sudden OS/Browser change during failed attempts
